Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1710172500,0,2024-03-11 15:55:00,308.5646,308.6051,308.463,308.5203,36713
1710172800,0,2024-03-11 16:00:00,308.5203,308.631,308.5104,308.6128,13376
1710173100,0,2024-03-11 16:05:00,308.6128,308.6638,308.5789,308.6278,19029
1710173400,0,2024-03-11 16:10:00,308.6278,308.6656,308.5736,308.6028,36093
1710173700,0,2024-03-11 16:15:00,308.6028,308.6677,308.5752,308.6249,29326
1710174000,0,2024-03-11 16:20:00,308.6249,308.6862,308.516,308.6487,23339
1710174300,0,2024-03-11 16:25:00,308.6487,308.7113,308.6097,308.6108,7219
1710174600,0,2024-03-11 16:30:00,308.6108,308.6284,308.482,308.5871,22799
1710174900,0,2024-03-11 16:35:00,308.5871,308.5911,308.5462,308.5604,47046
1710175200,0,2024-03-11 16:40:00,308.5604,308.6617,308.5382,308.6538,24438
1710175500,0,2024-03-11 16:45:00,308.6538,308.6996,308.5597,308.5736,47588
1710175800,0,2024-03-11 16:50:00,308.5736,308.5737,308.4238,308.4972,18351
1710176100,0,2024-03-11 16:55:00,308.4972,308.6834,308.4225,308.6024,36468
1710176400,0,2024-03-11 17:00:00,308.6024,308.6309,308.4266,308.5367,29980
1710176700,0,2024-03-11 17:05:00,308.5367,308.5859,308.4731,308.5598,35512
1710177000,0,2024-03-11 17:10:00,308.5598,308.6051,308.4288,308.4689,11109
1710177300,0,2024-03-11 17:15:00,308.4689,308.6279,308.4548,308.5183,1782
1710177600,0,2024-03-11 17:20:00,308.5183,308.5421,308.3647,308.3909,49724
1710177900,0,2024-03-11 17:25:00,308.3909,308.6535,308.3756,308.6066,18919
1710178200,0,2024-03-11 17:30:00,308.6066,308.6284,308.5338,308.5443,7821
1710178500,0,2024-03-11 17:35:00,308.5443,308.592,308.5354,308.5388,6250
1710178800,0,2024-03-11 17:40:00,308.5388,308.7169,308.4199,308.5684,14831
1710179100,0,2024-03-11 17:45:00,308.5684,308.6375,308.5127,308.5429,23977
1710179400,0,2024-03-11 17:50:00,308.5429,308.6236,308.3984,308.4799,44116
1710179700,0,2024-03-11 17:55:00,308.4799,308.6081,308.4268,308.588,39204
1710180000,0,2024-03-11 18:00:00,308.588,308.6398,308.5006,308.5215,20221
1710180300,0,2024-03-11 18:05:00,308.5215,308.5687,308.4847,308.5579,22473
1710180600,0,2024-03-11 18:10:00,308.5579,308.606,308.5151,308.5511,46065
1710180900,0,2024-03-11 18:15:00,308.5511,308.5643,308.473,308.5298,19907
1710181200,0,2024-03-11 18:20:00,308.5298,308.5367,308.4194,308.4621,37759
1710181500,0,2024-03-11 18:25:00,308.4621,308.5672,308.4054,308.4975,42385
1710181800,0,2024-03-11 18:30:00,308.4975,308.6279,308.4681,308.5422,27178
1710182100,0,2024-03-11 18:35:00,308.5422,308.6286,308.5385,308.6192,18127
1710182400,0,2024-03-11 18:40:00,308.6192,308.6254,308.4516,308.4621,38627
1710182700,0,2024-03-11 18:45:00,308.4621,308.5317,308.4161,308.5285,36824
1710183000,0,2024-03-11 18:50:00,308.5285,308.6028,308.4469,308.5124,18571
1710183300,0,2024-03-11 18:55:00,308.5124,308.5487,308.4441,308.4646,29001
1710183600,0,2024-03-11 19:00:00,308.4646,308.6301,308.4096,308.5058,39932
1710183900,0,2024-03-11 19:05:00,308.5058,308.6598,308.5041,308.5625,40243
1710184200,0,2024-03-11 19:10:00,308.5625,308.5959,308.4788,308.4993,34039
1710184500,0,2024-03-11 19:15:00,308.4993,308.5378,308.4025,308.4411,3387
1710184800,0,2024-03-11 19:20:00,308.4411,308.4733,308.4116,308.4685,48842
1710185100,0,2024-03-11 19:25:00,308.4685,308.5433,308.3981,308.5276,29665
1710185400,0,2024-03-11 19:30:00,308.5276,308.5339,308.4472,308.4925,20882
1710185700,0,2024-03-11 19:35:00,308.4925,308.5735,308.4148,308.5362,10755
1710186000,0,2024-03-11 19:40:00,308.5362,308.5614,308.4556,308.498,36920
1710186300,0,2024-03-11 19:45:00,308.498,308.5785,308.4507,308.4661,40118
1710186600,0,2024-03-11 19:50:00,308.4661,308.6538,308.432,308.6082,26280
1710186900,0,2024-03-11 19:55:00,308.6082,308.6508,308.5533,308.5751,4896
1710250200,0,2024-03-12 13:30:00,309.1855,309.2282,309.1198,309.1294,45794
1710250500,0,2024-03-12 13:35:00,309.1294,309.1703,309.0826,309.103,18838
1710250800,0,2024-03-12 13:40:00,309.103,309.389,309.041,309.3066,28019
1710251100,0,2024-03-12 13:45:00,309.3066,309.371,309.0481,309.1,48220
1710251400,0,2024-03-12 13:50:00,309.1,309.1968,309.0908,309.1515,6172
1710251700,0,2024-03-12 13:55:00,309.1515,309.2273,309.0984,309.1772,41465
1710252000,0,2024-03-12 14:00:00,309.1772,309.1874,309.0079,309.0562,5183
1710252300,0,2024-03-12 14:05:00,309.0562,309.2128,309.022,309.1968,23899
1710252600,0,2024-03-12 14:10:00,309.1968,309.2611,309.1059,309.1157,41348
1710252900,0,2024-03-12 14:15:00,309.1157,309.1428,309.0349,309.142,27342
1710253200,0,2024-03-12 14:20:00,309.142,309.152,308.893,308.9761,1055
1710253500,0,2024-03-12 14:25:00,308.9761,309.0473,308.9058,309.0237,47876
1710253800,0,2024-03-12 14:30:00,309.0237,309.085,308.9935,309.0757,41881
1710254100,0,2024-03-12 14:35:00,309.0757,309.1639,309.0153,309.0335,40630
1710254400,0,2024-03-12 14:40:00,309.0335,309.0573,308.9689,308.9927,37330
1710254700,0,2024-03-12 14:45:00,308.9927,309.0393,308.9837,309.0214,12983
1710255000,0,2024-03-12 14:50:00,309.0214,309.1752,308.995,309.1721,15045
1710255300,0,2024-03-12 14:55:00,309.1721,309.2677,308.998,309.0137,24110
1710255600,0,2024-03-12 15:00:00,309.0137,309.0811,308.8787,309.0768,14974
1710255900,0,2024-03-12 15:05:00,309.0768,309.0978,308.9106,308.9974,42532
1710256200,0,2024-03-12 15:10:00,308.9974,309.0185,308.9931,309.014,9031
1710256500,0,2024-03-12 15:15:00,309.014,309.0511,308.8535,308.9497,9094
1710256800,0,2024-03-12 15:20:00,308.9497,309.0053,308.8926,309.0034,4039
1710257100,0,2024-03-12 15:25:00,309.0034,309.0894,308.9972,309.0466,34417
1710257400,0,2024-03-12 15:30:00,309.0466,309.0966,308.9397,308.9977,35038
1710257700,0,2024-03-12 15:35:00,308.9977,309.0317,308.6726,308.778,16769
1710258000,0,2024-03-12 15:40:00,308.778,308.8105,308.7674,308.7845,46978
1710258300,0,2024-03-12 15:45:00,308.7845,308.9896,308.7017,308.9656,44677
1710258600,0,2024-03-12 15:50:00,308.9656,309.0265,308.9234,308.9861,8974
1710258900,0,2024-03-12 15:55:00,308.9861,308.9973,308.7738,308.785,1100
1710259200,0,2024-03-12 16:00:00,308.785,309.0855,308.7236,309.0593,20589
1710259500,0,2024-03-12 16:05:00,309.0593,309.0942,308.8693,308.9002,29478
1710259800,0,2024-03-12 16:10:00,308.9002,309.0001,308.753,308.8246,39044
1710260100,0,2024-03-12 16:15:00,308.8246,308.8752,308.7566,308.8638,5567
1710260400,0,2024-03-12 16:20:00,308.8638,309.0236,308.839,308.989,7964
1710260700,0,2024-03-12 16:25:00,308.989,309.0333,308.8387,308.8781,47822
1710261000,0,2024-03-12 16:30:00,308.8781,308.9704,308.8475,308.9655,4818
1710261300,0,2024-03-12 16:35:00,308.9655,309.036,308.6809,308.7003,1487
1710261600,0,2024-03-12 16:40:00,308.7003,308.8736,308.6694,308.8102,38283
1710261900,0,2024-03-12 16:45:00,308.8102,308.8285,308.778,308.8167,36825
1710262200,0,2024-03-12 16:50:00,308.8167,308.877,308.661,308.7564,27218
1710262500,0,2024-03-12 16:55:00,308.7564,308.7587,308.6184,308.6602,22910
1710262800,0,2024-03-12 17:00:00,308.6602,308.8837,308.6206,308.8087,44082
1710263100,0,2024-03-12 17:05:00,308.8087,308.8527,308.5186,308.5425,32873
1710263400,0,2024-03-12 17:10:00,308.5425,309.0357,308.4814,308.9696,29214
1710263700,0,2024-03-12 17:15:00,308.9696,308.9808,308.64,308.7061,13706
1710264000,0,2024-03-12 17:20:00,308.7061,308.7934,308.6199,308.7698,49376
1710264300,0,2024-03-12 17:25:00,308.7698,308.8343,308.6466,308.6809,41894
1710264600,0,2024-03-12 17:30:00,308.6809,308.7136,308.5684,308.5933,20885
1710264900,0,2024-03-12 17:35:00,308.5933,308.849,308.5831,308.7769,14678
1710265200,0,2024-03-12 17:40:00,308.7769,308.7874,308.7051,308.7327,21209
1710265500,0,2024-03-12 17:45:00,308.7327,308.8555,308.6719,308.7851,14939
1710265800,0,2024-03-12 17:50:00,308.7851,308.8183,308.5657,308.5975,31429
1710266100,0,2024-03-12 17:55:00,308.5975,308.6081,308.4993,308.5803,31097
1710266400,0,2024-03-12 18:00:00,308.5803,308.5828,308.514,308.5473,12177
1710266700,0,2024-03-12 18:05:00,308.5473,308.6431,308.5283,308.6421,26177
1710267000,0,2024-03-12 18:10:00,308.6421,308.8552,308.6081,308.7761,6970
1710267300,0,2024-03-12 18:15:00,308.7761,308.7831,308.6137,308.6915,5171
1710267600,0,2024-03-12 18:20:00,308.6915,308.7277,308.5577,308.5777,12214
1710267900,0,2024-03-12 18:25:00,308.5777,308.6027,308.4506,308.4872,32672
1710268200,0,2024-03-12 18:30:00,308.4872,308.8304,308.4505,308.7827,22287
1710268500,0,2024-03-12 18:35:00,308.7827,308.833,308.6213,308.6414,12490
1710268800,0,2024-03-12 18:40:00,308.6414,308.6545,308.5203,308.6268,20559
1710269100,0,2024-03-12 18:45:00,308.6268,308.6975,308.5118,308.5809,8153
1710269400,0,2024-03-12 18:50:00,308.5809,308.6259,308.4894,308.5949,6222
1710269700,0,2024-03-12 18:55:00,308.5949,308.6262,308.5931,308.5962,44484
1710270000,0,2024-03-12 19:00:00,308.5962,308.6596,308.4461,308.501,9287
1710270300,0,2024-03-12 19:05:00,308.501,308.5782,308.4109,308.4842,43665
1710270600,0,2024-03-12 19:10:00,308.4842,308.5779,308.46,308.4928,3050
1710270900,0,2024-03-12 19:15:00,308.4928,308.591,308.4162,308.5718,9423
1710271200,0,2024-03-12 19:20:00,308.5718,308.6017,308.5205,308.5891,32648
1710271500,0,2024-03-12 19:25:00,308.5891,308.6053,308.4505,308.5442,12835
1710271800,0,2024-03-12 19:30:00,308.5442,308.553,308.5277,308.5509,24334
1710272100,0,2024-03-12 19:35:00,308.5509,308.5615,308.4106,308.4846,39563
1710272400,0,2024-03-12 19:40:00,308.4846,308.5538,308.3654,308.5519,28229
1710272700,0,2024-03-12 19:45:00,308.5519,308.5555,308.3709,308.4106,30071
1710273000,0,2024-03-12 19:50:00,308.4106,308.4318,308.1723,308.202,10456
1710273300,0,2024-03-12 19:55:00,308.202,308.4036,308.1722,308.398,35794
1710336600,0,2024-03-13 13:30:00,307.5197,307.8727,307.4628,307.7649,27675
1710336900,0,2024-03-13 13:35:00,307.7649,307.8506,307.4514,307.5123,49941
1710337200,0,2024-03-13 13:40:00,307.5123,307.6344,307.0841,307.1207,45055
1710337500,0,2024-03-13 13:45:00,307.1207,307.171,307.1007,307.1654,7737
1710337800,0,2024-03-13 13:50:00,307.1654,307.1954,306.7352,306.7376,28208
1710338100,0,2024-03-13 13:55:00,306.7376,306.7598,306.7064,306.7224,26052
1710338400,0,2024-03-13 14:00:00,306.7224,307.26,306.6786,307.2042,22301
1710338700,0,2024-03-13 14:05:00,307.2042,307.3586,307.1452,307.3555,2852
1710339000,0,2024-03-13 14:10:00,307.3555,307.3663,306.5662,306.6277,8820
1710339300,0,2024-03-13 14:15:00,306.6277,306.8217,306.597,306.775,27414
1710339600,0,2024-03-13 14:20:00,306.775,307.1008,306.7285,306.9902,44392
1710339900,0,2024-03-13 14:25:00,306.9902,307.0252,306.8457,306.8757,14860
1710340200,0,2024-03-13 14:30:00,306.8757,306.8758,306.5082,306.6059,27247
1710340500,0,2024-03-13 14:35:00,306.6059,307.1266,306.581,307.0172,7294
1710340800,0,2024-03-13 14:40:00,307.0172,307.0541,306.5932,306.6129,38296
1710341100,0,2024-03-13 14:45:00,306.6129,306.9239,306.5302,306.9092,23209
1710341400,0,2024-03-13 14:50:00,306.9092,307.0504,306.8979,307.0123,24553
1710341700,0,2024-03-13 14:55:00,307.0123,307.03,306.3076,306.3844,5250
1710342000,0,2024-03-13 15:00:00,306.3844,306.428,306.0294,306.0777,10385
1710342300,0,2024-03-13 15:05:00,306.0777,306.7688,306.0546,306.657,4957
1710342600,0,2024-03-13 15:10:00,306.657,306.7138,306.0647,306.0949,46269
1710342900,0,2024-03-13 15:15:00,306.0949,306.5701,306.0104,306.5396,15479
1710343200,0,2024-03-13 15:20:00,306.5396,306.5731,305.7967,305.856,25367
1710343500,0,2024-03-13 15:25:00,305.856,305.8915,305.6456,305.7161,4061
1710343800,0,2024-03-13 15:30:00,305.7161,306.2853,305.6659,306.1958,43602
1710344100,0,2024-03-13 15:35:00,306.1958,306.2786,305.5425,305.5769,29986
1710344400,0,2024-03-13 15:40:00,305.5769,305.6062,305.1674,305.2165,26900
1710344700,0,2024-03-13 15:45:00,305.2165,306.0373,305.122,305.9722,42223
1710345000,0,2024-03-13 15:50:00,305.9722,306.0171,305.5829,305.6092,9221
1710345300,0,2024-03-13 15:55:00,305.6092,305.6149,305.1455,305.257,44067
1710345600,0,2024-03-13 16:00:00,305.257,305.506,305.2343,305.4214,47803
1710345900,0,2024-03-13 16:05:00,305.4214,305.4572,304.8951,304.9033,40964
1710346200,0,2024-03-13 16:10:00,304.9033,304.977,304.5739,304.5855,16471
1710346500,0,2024-03-13 16:15:00,304.5855,305.8148,304.5708,305.7733,14252
1710346800,0,2024-03-13 16:20:00,305.7733,305.834,305.2502,305.2923,2040
1710347100,0,2024-03-13 16:25:00,305.2923,305.3134,304.9176,304.9481,14168
1710347400,0,2024-03-13 16:30:00,304.9481,305.0271,304.8811,304.9917,28786
1710347700,0,2024-03-13 16:35:00,304.9917,305.1479,304.989,305.1409,44561
1710348000,0,2024-03-13 16:40:00,305.1409,305.1559,304.7189,304.7974,29939
1710348300,0,2024-03-13 16:45:00,304.7974,304.8245,304.5498,304.5818,48631
1710348600,0,2024-03-13 16:50:00,304.5818,304.64,304.5164,304.5516,14239
1710348900,0,2024-03-13 16:55:00,304.5516,304.5919,304.3772,304.3967,31117
1710349200,0,2024-03-13 17:00:00,304.3967,304.8032,304.3899,304.6883,19304
1710349500,0,2024-03-13 17:05:00,304.6883,304.7233,304.6149,304.637,33606
1710349800,0,2024-03-13 17:10:00,304.637,304.7596,304.5743,304.6778,35264
1710350100,0,2024-03-13 17:15:00,304.6778,304.6785,304.4453,304.4608,5618
1710350400,0,2024-03-13 17:20:00,304.4608,304.4663,304.4018,304.4234,36403
1710350700,0,2024-03-13 17:25:00,304.4234,304.4752,303.8939,303.8979,31433
1710351000,0,2024-03-13 17:30:00,303.8979,304.7514,303.874,304.7475,21290
1710351300,0,2024-03-13 17:35:00,304.7475,304.7651,304.1141,304.1471,39593
1710351600,0,2024-03-13 17:40:00,304.1471,304.2358,303.9584,304.0267,49968
1710351900,0,2024-03-13 17:45:00,304.0267,304.0738,303.9421,304.0056,35833
1710352200,0,2024-03-13 17:50:00,304.0056,304.0088,303.7404,303.8107,48126
1710352500,0,2024-03-13 17:55:00,303.8107,303.8486,303.7573,303.7813,36712
1710352800,0,2024-03-13 18:00:00,303.7813,303.8025,303.5068,303.56,13487
1710353100,0,2024-03-13 18:05:00,303.56,303.9891,303.4998,303.9644,17452
1710353400,0,2024-03-13 18:10:00,303.9644,303.9963,303.949,303.974,45258
1710353700,0,2024-03-13 18:15:00,303.974,304.0148,303.7258,303.7504,23075
1710354000,0,2024-03-13 18:20:00,303.7504,303.8247,303.5567,303.5858,17988
1710354300,0,2024-03-13 18:25:00,303.5858,303.6269,303.5282,303.6147,19839
1710354600,0,2024-03-13 18:30:00,303.6147,303.6481,302.8919,302.9664,43702
1710354900,0,2024-03-13 18:35:00,302.9664,303.5011,302.9507,303.3858,18691
1710355200,0,2024-03-13 18:40:00,303.3858,303.6889,303.333,303.5768,10475
1710355500,0,2024-03-13 18:45:00,303.5768,303.5803,303.2175,303.2275,38430
1710355800,0,2024-03-13 18:50:00,303.2275,304.0438,303.212,303.9754,40354
1710356100,0,2024-03-13 18:55:00,303.9754,304.0077,302.5004,302.5009,19204
1710356400,0,2024-03-13 19:00:00,302.5009,302.8679,302.4466,302.8365,5701
1710356700,0,2024-03-13 19:05:00,302.8365,303.2689,302.7929,303.2621,10340
1710357000,0,2024-03-13 19:10:00,303.2621,303.2727,302.4826,302.5799,6892
1710357300,0,2024-03-13 19:15:00,302.5799,302.6337,302.4414,302.474,45762
1710357600,0,2024-03-13 19:20:00,302.474,303.0575,302.4443,302.9701,10759
1710357900,0,2024-03-13 19:25:00,302.9701,303.0203,302.5535,302.5661,25922
1710358200,0,2024-03-13 19:30:00,302.5661,302.848,302.4987,302.7772,21540
1710358500,0,2024-03-13 19:35:00,302.7772,302.7854,302.3538,302.3683,34040
1710358800,0,2024-03-13 19:40:00,302.3683,302.5435,302.3086,302.5011,15342
1710359100,0,2024-03-13 19:45:00,302.5011,302.5532,301.9345,301.9577,16261
1710359400,0,2024-03-13 19:50:00,301.9577,302.5195,301.9511,302.5193,22026
1710359700,0,2024-03-13 19:55:00,302.5193,302.5542,301.4086,301.4152,29153
1710423000,0,2024-03-14 13:30:00,303.8122,303.8568,303.4468,303.5125,4969
1710423300,0,2024-03-14 13:35:00,303.5125,303.5502,303.4233,303.4357,17189
1710423600,0,2024-03-14 13:40:00,303.4357,303.9744,303.4058,303.9548,27994
1710423900,0,2024-03-14 13:45:00,303.9548,304.0128,303.2843,303.3792,48142
1710424200,0,2024-03-14 13:50:00,303.3792,303.3921,302.9985,303.0534,31123
1710424500,0,2024-03-14 13:55:00,303.0534,303.508,303.0384,303.4849,25753
1710424800,0,2024-03-14 14:00:00,303.4849,303.5167,302.7018,302.7782,3603
1710425100,0,2024-03-14 14:05:00,302.7782,302.8527,302.5106,302.5278,35297
1710425400,0,2024-03-14 14:10:00,302.5278,302.547,302.3049,302.3605,33843
1710425700,0,2024-03-14 14:15:00,302.3605,302.7969,302.3399,302.7565,28310
1710426000,0,2024-03-14 14:20:00,302.7565,303.2417,302.6998,303.1745,29929
1710426300,0,2024-03-14 14:25:00,303.1745,303.2249,302.7069,302.7195,17898
1710426600,0,2024-03-14 14:30:00,302.7195,302.7203,302.0882,302.1152,24219
1710426900,0,2024-03-14 14:35:00,302.1152,302.4008,302.0834,302.3737,3248
1710427200,0,2024-03-14 14:40:00,302.3737,302.4316,301.9127,301.92,21814
1710427500,0,2024-03-14 14:45:00,301.92,302.4527,301.9096,302.4198,47330
1710427800,0,2024-03-14 14:50:00,302.4198,302.5561,302.3878,302.5101,15252
1710428100,0,2024-03-14 14:55:00,302.5101,302.5104,302.0488,302.0726,22977
1710428400,0,2024-03-14 15:00:00,302.0726,302.4164,302.0605,302.4105,25612
1710428700,0,2024-03-14 15:05:00,302.4105,302.4121,301.6427,301.6903,38426
1710429000,0,2024-03-14 15:10:00,301.6903,301.766,301.5445,301.6115,11468
1710429300,0,2024-03-14 15:15:00,301.6115,302.0359,301.5344,301.9902,5029
1710429600,0,2024-03-14 15:20:00,301.9902,302.0153,301.8626,301.8676,14189
1710429900,0,2024-03-14 15:25:00,301.8676,301.8894,301.2351,301.2712,20095
1710430200,0,2024-03-14 15:30:00,301.2712,301.5405,301.263,301.4635,26307
1710430500,0,2024-03-14 15:35:00,301.4635,301.6748,301.4007,301.6278,33854
1710430800,0,2024-03-14 15:40:00,301.6278,301.63,301.1477,301.1629,31957
1710431100,0,2024-03-14 15:45:00,301.1629,301.1764,300.2577,300.3035,33851
1710431400,0,2024-03-14 15:50:00,300.3035,301.0187,300.2059,300.9458,18323
1710431700,0,2024-03-14 15:55:00,300.9458,301.2581,300.8942,301.2356,39193
1710432000,0,2024-03-14 16:00:00,301.2356,301.3563,301.222,301.3488,24073
1710432300,0,2024-03-14 16:05:00,301.3488,301.3708,300.4382,300.4912,2628
1710432600,0,2024-03-14 16:10:00,300.4912,300.9328,300.4822,300.897,4282
1710432900,0,2024-03-14 16:15:00,300.897,300.9536,300.7713,300.8795,8480
1710433200,0,2024-03-14 16:20:00,300.8795,300.9039,300.5296,300.5779,26554
1710433500,0,2024-03-14 16:25:00,300.5779,300.6114,300.4204,300.4928,40556
1710433800,0,2024-03-14 16:30:00,300.4928,300.9392,300.4086,300.9211,36528
1710434100,0,2024-03-14 16:35:00,300.9211,300.9686,299.6261,299.7117,42181
1710434400,0,2024-03-14 16:40:00,299.7117,300.4791,299.6829,300.4433,13307
1710434700,0,2024-03-14 16:45:00,300.4433,300.4755,299.693,299.7185,42187
1710435000,0,2024-03-14 16:50:00,299.7185,299.7257,299.6092,299.7122,45692
1710435300,0,2024-03-14 16:55:00,299.7122,300.391,299.6787,300.3673,2641
1710435600,0,2024-03-14 17:00:00,300.3673,300.3926,300.3143,300.3779,23886
1710435900,0,2024-03-14 17:05:00,300.3779,300.3893,299.305,299.3546,8886
1710436200,0,2024-03-14 17:10:00,299.3546,300.4044,299.3508,300.321,48220
1710436500,0,2024-03-14 17:15:00,300.321,300.4444,299.5605,299.616,10935
1710436800,0,2024-03-14 17:20:00,299.616,299.6163,299.0632,299.0705,46514
1710437100,0,2024-03-14 17:25:00,299.0705,299.0776,298.4601,298.5168,35664
1710437400,0,2024-03-14 17:30:00,298.5168,299.3406,298.474,299.3121,20230
1710437700,0,2024-03-14 17:35:00,299.3121,299.3149,298.5943,298.5967,22386
1710438000,0,2024-03-14 17:40:00,298.5967,299.9795,298.5446,299.9343,39218
1710438300,0,2024-03-14 17:45:00,299.9343,299.9741,298.5973,298.6038,46508
1710438600,0,2024-03-14 17:50:00,298.6038,299.4274,298.589,299.3681,28750
1710438900,0,2024-03-14 17:55:00,299.3681,299.3992,298.2814,298.3442,21861
1710439200,0,2024-03-14 18:00:00,298.3442,298.4416,298.3207,298.3278,47113
1710439500,0,2024-03-14 18:05:00,298.3278,298.9188,298.2568,298.8935,15169
1710439800,0,2024-03-14 18:10:00,298.8935,299.2286,298.8877,299.2196,41255
1710440100,0,2024-03-14 18:15:00,299.2196,299.3196,298.0482,298.0582,35338
1710440400,0,2024-03-14 18:20:00,298.0582,298.1324,297.8077,297.8182,15119
1710440700,0,2024-03-14 18:25:00,297.8182,298.6508,297.7598,298.5714,40673
1710441000,0,2024-03-14 18:30:00,298.5714,298.6876,298.1697,298.2151,27395
1710441300,0,2024-03-14 18:35:00,298.2151,298.2374,297.8442,297.8578,20001
1710441600,0,2024-03-14 18:40:00,297.8578,297.978,297.5259,297.6019,15037
1710441900,0,2024-03-14 18:45:00,297.6019,298.0823,297.5699,298.0542,19444
1710442200,0,2024-03-14 18:50:00,298.0542,298.094,297.9677,298.0096,18209
1710442500,0,2024-03-14 18:55:00,298.0096,298.0847,297.5404,297.65,26800
1710442800,0,2024-03-14 19:00:00,297.65,298.1725,297.5814,298.0866,4427
1710443100,0,2024-03-14 19:05:00,298.0866,298.1317,297.6432,297.6644,11735
1710443400,0,2024-03-14 19:10:00,297.6644,297.7599,297.5849,297.7446,18861
1710443700,0,2024-03-14 19:15:00,297.7446,297.8045,297.2188,297.2307,15468
1710444000,0,2024-03-14 19:20:00,297.2307,297.3416,296.9406,296.9716,12969
1710444300,0,2024-03-14 19:25:00,296.9716,297.0636,296.7095,296.733,8270
1710444600,0,2024-03-14 19:30:00,296.733,296.7407,296.2459,296.2911,10951
1710444900,0,2024-03-14 19:35:00,296.2911,297.3544,296.2631,297.3451,46703
1710445200,0,2024-03-14 19:40:00,297.3451,297.3582,296.7831,296.8346,33903
1710445500,0,2024-03-14 19:45:00,296.8346,297.1093,296.7538,297.0488,10302
1710445800,0,2024-03-14 19:50:00,297.0488,297.0495,296.4154,296.4199,17774
1710446100,0,2024-03-14 19:55:00,296.4199,297.503,296.4111,297.4394,36273
1710509400,0,2024-03-15 13:30:00,295.9392,295.9894,295.8499,295.8925,32539
1710509700,0,2024-03-15 13:35:00,295.8925,296.029,295.8837,295.9515,31900
1710510000,0,2024-03-15 13:40:00,295.9515,296.1128,295.8558,296.0248,41069
1710510300,0,2024-03-15 13:45:00,296.0248,296.0467,295.9911,296.005,36117
1710510600,0,2024-03-15 13:50:00,296.005,296.0778,295.9401,295.9673,17561
1710510900,0,2024-03-15 13:55:00,295.9673,295.9904,295.9355,295.9461,16832
1710511200,0,2024-03-15 14:00:00,295.9461,296.008,295.8952,295.9797,28826
1710511500,0,2024-03-15 14:05:00,295.9797,296.1527,295.9629,296.1032,32403
1710511800,0,2024-03-15 14:10:00,296.1032,296.1048,296.0684,296.0701,27560
1710512100,0,2024-03-15 14:15:00,296.0701,296.1269,295.9489,295.9702,47167
1710512400,0,2024-03-15 14:20:00,295.9702,296.067,295.9337,296.0527,9802
1710512700,0,2024-03-15 14:25:00,296.0527,296.1127,296.0252,296.0386,24844
1710513000,0,2024-03-15 14:30:00,296.0386,296.0806,296.001,296.0409,32770
1710513300,0,2024-03-15 14:35:00,296.0409,296.147,295.9896,296.1308,28005
1710513600,0,2024-03-15 14:40:00,296.1308,296.1687,295.9716,295.9755,20339
1710513900,0,2024-03-15 14:45:00,295.9755,296.2044,295.9241,296.195,49761
1710514200,0,2024-03-15 14:50:00,296.195,296.2813,296.053,296.0887,4034
1710514500,0,2024-03-15 14:55:00,296.0887,296.1587,296.0567,296.1275,48760
1710514800,0,2024-03-15 15:00:00,296.1275,296.1838,296.006,296.0305,9750
1710515100,0,2024-03-15 15:05:00,296.0305,296.0958,295.8938,295.9074,32271
1710515400,0,2024-03-15 15:10:00,295.9074,296.1733,295.9035,296.1538,17327
1710515700,0,2024-03-15 15:15:00,296.1538,296.1613,295.9391,295.9721,37093
1710516000,0,2024-03-15 15:20:00,295.9721,296.0319,295.8847,296.0117,10704
1710516300,0,2024-03-15 15:25:00,296.0117,296.2027,295.9983,296.1065,7220
1710516600,0,2024-03-15 15:30:00,296.1065,296.1889,296.0547,296.1338,1175
1710516900,0,2024-03-15 15:35:00,296.1338,296.1413,295.9076,295.9369,48346
1710517200,0,2024-03-15 15:40:00,295.9369,296.21,295.8388,296.2008,8104
1710517500,0,2024-03-15 15:45:00,296.2008,296.2173,296.1765,296.2069,24049
1710517800,0,2024-03-15 15:50:00,296.2069,296.2399,296.1052,296.1457,37728
1710518100,0,2024-03-15 15:55:00,296.1457,296.3125,296.105,296.2587,17775
1710518400,0,2024-03-15 16:00:00,296.2587,296.2801,295.9464,295.9796,43979
1710518700,0,2024-03-15 16:05:00,295.9796,296.2375,295.8882,296.2352,3209
1710519000,0,2024-03-15 16:10:00,296.2352,296.2849,296.1713,296.2574,10541
1710519300,0,2024-03-15 16:15:00,296.2574,296.2847,296.1267,296.1408,7665
1710519600,0,2024-03-15 16:20:00,296.1408,296.1909,296.1181,296.1296,12639
1710519900,0,2024-03-15 16:25:00,296.1296,296.2236,296.1098,296.1642,39538
1710520200,0,2024-03-15 16:30:00,296.1642,296.2028,296.1036,296.1456,16280
1710520500,0,2024-03-15 16:35:00,296.1456,296.1743,296.1199,296.1689,21712
1710520800,0,2024-03-15 16:40:00,296.1689,296.3832,296.1633,296.3576,41377
1710521100,0,2024-03-15 16:45:00,296.3576,296.3986,296.2678,296.3328,7844
1710521400,0,2024-03-15 16:50:00,296.3328,296.3821,296.2028,296.2519,34033
1710521700,0,2024-03-15 16:55:00,296.2519,296.3769,296.2446,296.3455,13894
1710522000,0,2024-03-15 17:00:00,296.3455,296.432,296.3332,296.3546,24794
1710522300,0,2024-03-15 17:05:00,296.3546,296.4257,296.1877,296.2314,27253
