Date,Open,High,Low,Close,Adjusted_close,Volume
2019-07-17,143.0942,143.1601,139.8028,139.9994,139.9994,1472971
2019-07-18,140.0451,140.4785,138.5316,139.1643,139.1643,2321586
2019-07-19,139.3736,140.7851,137.7858,140.4414,140.4414,1282114
2019-07-22,140.868,142.2041,140.6635,141.2061,141.2061,1067639
2019-07-23,141.2318,143.4011,141.095,143.3205,143.3205,1413115
2019-07-24,143.9326,144.0104,142.0885,143.1067,143.1067,1883784
2019-07-25,143.0999,144.8375,142.5976,143.579,143.579,1544139
2019-07-26,143.9038,144.3553,141.271,142.8018,142.8018,681255
2019-07-29,142.1787,143.2174,141.6332,142.7358,142.7358,1275199
2019-07-30,142.9118,145.1729,140.8086,144.1222,144.1222,1178672
2019-07-31,144.5085,144.759,143.8801,144.2278,144.2278,1134827
2019-08-01,144.04,144.1831,142.8128,143.0674,143.0674,987576
2019-08-02,142.4104,143.4957,142.1366,142.8336,142.8336,2406624
2019-08-05,142.992,145.8047,141.8646,143.7576,143.7576,778316
2019-08-06,144.22,145.0516,140.6076,140.9762,140.9762,1755400
2019-08-07,141.0878,141.4013,140.4902,141.0167,141.0167,1438958
2019-08-08,141.2207,142.4592,139.3094,140.2378,140.2378,1364787
2019-08-09,138.9234,140.1456,138.7392,139.8938,139.8938,1059966
2019-08-12,140.4828,141.4592,139.7042,140.6751,140.6751,1738212
2019-08-13,141.4353,141.9058,138.9123,139.5422,139.5422,1447640
2019-08-14,139.7291,142.1366,139.4252,141.0919,141.0919,960706
2019-08-15,140.8619,140.9867,140.1449,140.174,140.174,2349157
2019-08-16,140.1604,141.6905,139.3482,140.7533,140.7533,1056727
2019-08-19,140.9913,141.3244,140.6567,141.2881,141.2881,1747335
2019-08-20,141.122,142.1909,138.9678,139.3478,139.3478,1334619
2019-08-21,138.9538,139.6494,137.6943,139.3372,139.3372,1581966
2019-08-22,137.9449,140.5868,137.7672,139.9918,139.9918,1576912
2019-08-23,140.0428,141.3006,139.8722,140.1882,140.1882,1615430
2019-08-26,140.1639,141.3705,139.8295,141.3565,141.3565,656133
2019-08-27,141.2448,141.9335,140.217,140.4894,140.4894,897572
2019-08-28,139.3309,140.376,139.1725,140.2777,140.2777,1547205
2019-08-29,140.2107,142.6202,139.676,142.149,142.149,1762030
2019-08-30,143.157,144.1547,139.9117,140.7004,140.7004,732758
2019-09-02,140.9451,144.1094,140.0128,142.6244,142.6244,933689
2019-09-03,143.1805,143.2425,142.0272,142.5521,142.5521,1978316
2019-09-04,144.1554,144.3698,140.1194,141.1049,141.1049,1699464
2019-09-05,140.1424,141.3309,139.465,141.1893,141.1893,1098069
2019-09-06,141.8559,143.1969,141.3626,142.4928,142.4928,1912823
2019-09-09,143.542,144.4199,142.3095,143.3645,143.3645,1631351
2019-09-10,142.0778,146.8745,141.9117,146.8216,146.8216,485182
2019-09-11,147.0098,147.8308,146.6891,147.686,147.686,500813
2019-09-12,147.5463,148.1664,147.5286,147.5775,147.5775,1140204
2019-09-13,147.7845,153.3523,146.2589,152.6528,152.6528,723578
2019-09-16,153.0989,154.4421,151.9437,153.8866,153.8866,477899
2019-09-17,153.8854,154.4858,152.3389,153.1236,153.1236,1870351
2019-09-18,154.5583,155.5815,153.2254,154.1464,154.1464,995157
2019-09-19,154.3591,155.3343,153.8782,154.1492,154.1492,1043199
2019-09-20,154.2119,154.6796,152.9091,154.05,154.05,1285775
2019-09-23,152.5566,153.4948,151.4085,152.3565,152.3565,1086662
2019-09-24,153.0866,153.7169,148.0068,148.5319,148.5319,1118959
2019-09-25,148.5314,150.2149,147.3619,148.7592,148.7592,780213
2019-09-26,149.0419,149.1716,147.5682,147.9515,147.9515,1464803
2019-09-27,147.4074,148.2745,144.7953,146.7693,146.7693,1973155
2019-09-30,145.8138,145.9242,141.4156,142.5149,142.5149,1573454
2019-10-01,142.007,143.2659,141.8303,142.2032,142.2032,1438893
2019-10-02,141.7305,141.91,139.8637,140.9159,140.9159,1125952
2019-10-03,140.8347,140.9118,138.8183,139.2354,139.2354,2240600
2019-10-04,139.1417,139.3608,136.9338,137.4484,137.4484,1114830
2019-10-07,136.5045,139.1635,136.3397,139.0102,139.0102,740184
2019-10-08,138.7723,139.7214,138.2942,139.3899,139.3899,787283
2019-10-09,138.8039,140.3743,138.7081,140.0581,140.0581,1533417
2019-10-10,140.1827,140.207,136.9782,137.4082,137.4082,1461981
2019-10-11,137.3601,137.8341,135.867,136.3632,136.3632,1106770
2019-10-14,136.9825,137.4537,136.8149,137.012,137.012,1478283
2019-10-15,137.3461,137.5128,136.2807,136.5646,136.5646,2331590
2019-10-16,137.0658,137.3661,136.0569,137.0913,137.0913,1096746
2019-10-17,137.2612,137.4085,135.195,135.8026,135.8026,1004908
2019-10-18,135.372,137.1187,134.7263,136.3775,136.3775,1724781
2019-10-21,136.2364,139.567,135.4392,138.7815,138.7815,1060289
2019-10-22,138.2848,139.7769,138.1409,138.8936,138.8936,1146479
2019-10-23,138.4476,141.3906,138.1833,139.7961,139.7961,1108866
2019-10-24,139.7253,140.3307,135.9323,137.0183,137.0183,1120937
2019-10-25,136.441,136.5961,134.9829,136.2582,136.2582,859178
2019-10-28,136.6875,139.0452,136.4948,138.7819,138.7819,1792390
2019-10-29,139.0424,141.2423,138.1904,141.0265,141.0265,1050345
2019-10-30,141.0151,144.2793,140.7017,143.9714,143.9714,949832
2019-10-31,144.0312,148.946,143.4206,148.8474,148.8474,1012353
2019-11-01,148.3087,151.0921,148.25,150.2314,150.2314,772316
2019-11-04,149.4952,152.6981,148.9983,152.2971,152.2971,1252160
2019-11-05,152.4413,153.133,150.0798,150.4766,150.4766,1557602
2019-11-06,150.1354,153.0843,149.9088,152.3936,152.3936,1249686
2019-11-07,152.1976,152.4177,149.6337,151.0995,151.0995,733638
2019-11-08,150.3975,153.756,149.8537,151.8825,151.8825,881883
2019-11-11,152.0931,153.7905,151.8897,153.6189,153.6189,1303536
2019-11-12,153.2803,155.9237,152.34,155.6089,155.6089,1735883
2019-11-13,155.9862,156.2399,154.9357,155.3434,155.3434,1726393
2019-11-14,155.4943,156.4729,153.4432,156.023,156.023,1012961
2019-11-15,157.2653,157.4619,155.45,155.9076,155.9076,999941
2019-11-18,155.6607,156.1204,154.485,154.6677,154.6677,1827333
2019-11-19,154.3943,155.9904,152.131,155.2608,155.2608,1113491
2019-11-20,155.8185,155.9978,152.505,153.5511,153.5511,714441
2019-11-21,152.9598,153.5482,152.5859,153.3686,153.3686,1554673
2019-11-22,152.5001,159.4859,152.1192,158.4965,158.4965,964916
2019-11-25,157.8156,158.9131,157.6519,158.5646,158.5646,1113504
2019-11-26,158.1465,158.5519,156.6096,156.8593,156.8593,1634254
2019-11-27,156.7919,159.1581,155.4797,157.3168,157.3168,1346573
2019-11-28,157.8631,157.8865,155.0218,156.4386,156.4386,1036349
2019-11-29,156.3452,157.7809,155.3031,155.7836,155.7836,1358367
2019-12-02,155.9278,158.8966,155.2181,157.8704,157.8704,661034
2019-12-03,158.3182,158.5887,156.4815,156.9229,156.9229,578030
2019-12-04,156.4529,158.6043,156.1449,158.3749,158.3749,1195739
2019-12-05,158.8141,160.4521,157.8865,159.892,159.892,1211478
2019-12-06,160.4563,160.6671,160.0157,160.5344,160.5344,1216232
2019-12-09,160.6681,166.4682,160.5542,164.8679,164.8679,1404708
2019-12-10,165.866,166.2726,164.7412,165.3268,165.3268,707486
2019-12-11,165.2696,165.5644,163.6575,163.8978,163.8978,1290229
2019-12-12,163.3048,163.3832,161.0673,161.3757,161.3757,778186
2019-12-13,161.3573,162.9599,160.4361,161.9534,161.9534,1669728
2019-12-16,161.3396,162.8722,161.2773,162.7565,162.7565,2010360
2019-12-17,162.8977,162.945,160.7308,162.1812,162.1812,1389648
2019-12-18,162.4525,162.6537,161.1053,161.6987,161.6987,1169778
2019-12-19,160.4251,162.4874,159.1701,162.4758,162.4758,693179
2019-12-20,161.6124,165.5303,160.8374,164.3288,164.3288,1062867
2019-12-23,164.1364,167.07,163.6506,167.0562,167.0562,1342217
2019-12-24,166.1007,169.1327,165.5421,168.5947,168.5947,2362854
2019-12-26,168.4925,171.1413,168.1714,169.5324,169.5324,419619
2019-12-27,169.9428,170.6058,169.5602,169.7395,169.7395,1138119
2019-12-30,168.8395,170.1048,167.6301,168.6491,168.6491,2270180
2019-12-31,168.2351,172.3229,168.0156,171.9871,171.9871,2278424
2020-01-02,172.7041,173.574,169.2763,170.7036,170.7036,1738863
2020-01-03,170.2801,170.6121,168.582,169.1363,169.1363,630516
2020-01-06,168.7851,169.4133,167.6892,168.0751,168.0751,1540187
2020-01-07,167.1273,168.1387,165.4176,166.3715,166.3715,893097
2020-01-08,166.2196,168.4359,164.3245,168.1225,168.1225,2453416
2020-01-09,168.5694,169.6294,166.1849,166.4835,166.4835,1576643
2020-01-10,166.4807,167.4992,164.5135,166.5021,166.5021,1021157
2020-01-13,167.0711,168.0102,165.8717,166.56,166.56,2005381
2020-01-14,167.5417,168.6141,162.8192,163.6444,163.6444,554584
2020-01-15,164.1639,165.0223,158.5246,159.5096,159.5096,1390320
2020-01-16,159.3875,160.2468,156.4247,156.983,156.983,1598474
2020-01-17,157.2926,158.3757,153.4755,154.3423,154.3423,1046546
2020-01-20,153.9951,158.5772,153.1065,157.8663,157.8663,1270926
2020-01-21,158.4679,158.9139,155.1595,155.6995,155.6995,1550484
2020-01-22,155.5356,156.7615,153.882,154.0498,154.0498,2296183
2020-01-23,155.0395,155.3668,149.7298,150.9614,150.9614,1002305
2020-01-24,150.4906,150.6977,147.5558,148.2809,148.2809,721753
2020-01-27,148.0557,149.0751,147.5588,149.0384,149.0384,1049348
2020-01-28,149.5516,151.6109,148.1921,148.6236,148.6236,881281
2020-01-29,148.4985,150.085,147.7069,149.704,149.704,836337
2020-01-30,150.0388,150.672,148.3452,148.4911,148.4911,975174
2020-01-31,147.7736,147.9584,146.2881,146.7137,146.7137,1677785
2020-02-03,146.4245,146.4352,143.9075,144.5455,144.5455,384025
2020-02-04,144.4653,144.8866,142.8731,143.3192,143.3192,2016826
2020-02-05,144.3104,144.3681,140.5501,141.127,141.127,625432
2020-02-06,140.3481,142.4423,139.6174,141.2384,141.2384,818404
2020-02-07,140.1693,140.9578,137.9471,138.8207,138.8207,1641651
2020-02-10,138.5138,141.6605,137.876,141.2377,141.2377,1660495
2020-02-11,142.2027,143.4695,142.0143,142.537,142.537,3915188
2020-02-12,142.8907,144.2965,142.564,143.5502,143.5502,1214563
2020-02-13,142.9491,143.7935,142.0044,142.587,142.587,442394
2020-02-14,141.6178,144.0477,140.6726,143.363,143.363,1705129
2020-02-17,142.6922,146.2227,141.2379,146.1572,146.1572,2790699
2020-02-18,146.7715,148.2499,145.7067,147.9291,147.9291,1019187
2020-02-19,147.3175,147.3984,145.0417,145.5902,145.5902,975681
2020-02-20,144.2954,144.5364,143.0056,143.7123,143.7123,1393740
2020-02-21,143.3155,145.6321,143.2916,144.5127,144.5127,854319
2020-02-24,144.7216,147.5627,144.233,146.1894,146.1894,852048
2020-02-25,145.8343,146.3411,144.3393,145.2435,145.2435,470983
2020-02-26,146.2284,146.5885,145.1528,146.0828,146.0828,625700
2020-02-27,146.1718,147.0555,144.6894,145.627,145.627,1325293
2020-02-28,145.573,145.8121,142.0002,143.5706,143.5706,1928200
2020-03-02,143.5532,144.6561,143.4945,144.2351,144.2351,1088663
2020-03-03,143.6725,144.1217,143.2424,143.842,143.842,1095917
2020-03-04,144.6504,145.6407,144.5635,144.7894,144.7894,597085
2020-03-05,145.1835,146.4131,144.7246,145.2592,145.2592,2072831
2020-03-06,145.398,147.9232,145.2676,146.3223,146.3223,1815571
2020-03-09,146.8232,147.4129,145.2759,146.2503,146.2503,449894
2020-03-10,145.6937,147.2127,145.4658,146.9053,146.9053,1097403
2020-03-11,147.0919,148.3928,146.7181,147.5024,147.5024,921100
2020-03-12,147.6597,151.6208,145.7626,151.125,151.125,2159649
2020-03-13,150.5828,151.6091,149.112,151.005,151.005,749187
2020-03-16,151.0567,151.7621,149.6267,150.9025,150.9025,1171707
2020-03-17,150.4634,153.2137,150.1478,152.5447,152.5447,2534264
2020-03-18,152.6222,152.7944,149.6443,150.2378,150.2378,1888003
2020-03-19,150.6858,152.4557,150.2913,152.0639,152.0639,1118864
2020-03-20,151.4036,151.6929,150.3029,150.4175,150.4175,1415214
2020-03-23,150.5197,151.1296,147.6956,148.8414,148.8414,722521
2020-03-24,148.2653,149.388,146.855,148.2432,148.2432,1293076
2020-03-25,149.8389,149.9485,147.8378,148.6465,148.6465,1716142
2020-03-26,148.7041,150.8768,148.4841,149.4127,149.4127,669017
2020-03-27,149.0815,152.182,148.7704,151.6126,151.6126,1464285
2020-03-30,151.4657,154.8774,150.0716,154.2833,154.2833,748435
2020-03-31,154.8969,158.1897,153.6842,156.7129,156.7129,1490615
2020-04-01,156.7005,157.9808,153.5435,154.3957,154.3957,1256709
2020-04-02,154.4379,154.4438,154.1025,154.2898,154.2898,1163749
2020-04-03,153.9779,154.3475,153.4971,153.6734,153.6734,1075503
2020-04-06,152.5848,153.5522,152.2685,153.3263,153.3263,1055672
2020-04-07,153.0093,155.2981,151.5629,153.4621,153.4621,1671376
2020-04-08,153.3838,154.3523,151.0569,151.687,151.687,4071896
2020-04-09,150.7003,152.7796,149.8783,151.4246,151.4246,2750459
2020-04-10,151.9047,152.7576,146.6506,148.4162,148.4162,1049461
2020-04-13,148.8762,149.2969,147.8636,148.4526,148.4526,730006
2020-04-14,148.3575,152.175,147.7859,150.8939,150.8939,1527144
2020-04-15,151.4644,152.0627,150.8781,150.9569,150.9569,720727
2020-04-16,149.8087,151.8474,148.8329,151.5633,151.5633,853609
2020-04-17,152.0747,152.559,150.1354,150.2403,150.2403,1277746
2020-04-20,149.9299,151.4559,145.5826,146.5624,146.5624,841111
2020-04-21,147.7003,148.3287,145.7527,145.806,145.806,809956
2020-04-22,145.0506,145.0839,143.5852,144.918,144.918,953288
2020-04-23,145.0589,147.563,144.4606,147.4038,147.4038,1442441
2020-04-24,146.9233,147.0209,145.1608,145.4351,145.4351,1076473
2020-04-27,145.8403,148.1273,145.6075,146.9173,146.9173,612773
2020-04-28,147.1398,147.5739,146.3557,147.3015,147.3015,1520112
2020-04-29,147.0626,147.9376,146.757,147.2621,147.2621,1609718
2020-04-30,146.4933,149.4382,145.9224,149.1221,149.1221,1672764
2020-05-01,148.51,148.7829,147.5725,148.0084,148.0084,2057203
2020-05-04,147.4325,147.4822,146.5621,146.8535,146.8535,858220
2020-05-05,147.578,148.7687,146.8029,148.7606,148.7606,1224203
2020-05-06,149.7331,149.9104,148.0695,148.8515,148.8515,1519883
2020-05-07,149.2117,149.8937,148.6911,149.309,149.309,1445158
2020-05-08,149.1802,150.5399,147.8431,149.7307,149.7307,1146412
2020-05-11,149.9462,150.2895,147.0701,147.2953,147.2953,1182321
2020-05-12,147.8729,148.0975,147.3592,147.5651,147.5651,1004998
2020-05-13,147.2981,150.066,147.0485,149.5405,149.5405,1764509
2020-05-14,148.5177,152.773,148.2105,152.5189,152.5189,2282470
2020-05-15,152.8603,153.2436,152.2101,152.6461,152.6461,814715
2020-05-18,152.3605,154.4143,152.0331,154.3752,154.3752,1147087
2020-05-19,155.1773,155.4546,154.8026,155.1325,155.1325,2282753
2020-05-20,155.2086,155.8902,154.3671,155.3021,155.3021,649503
2020-05-21,154.5966,155.3374,153.6019,155.2372,155.2372,1478284
2020-05-22,156.0488,158.5371,155.5762,157.1994,157.1994,1772318
2020-05-25,156.9899,158.3321,155.8366,158.1621,158.1621,1145454
2020-05-26,159.062,161.0649,158.0264,159.2681,159.2681,975208
2020-05-27,159.3807,163.7517,158.3882,163.6431,163.6431,1403817
2020-05-28,163.7354,164.1905,157.8047,158.224,158.224,1602553
2020-05-29,158.2224,160.5556,156.0284,160.222,160.222,978501
2020-06-01,160.9499,161.7977,158.7232,158.8447,158.8447,886976
2020-06-02,158.4965,158.9158,155.8918,156.3773,156.3773,909814
2020-06-03,156.2721,156.4947,154.0171,154.207,154.207,966075
2020-06-04,153.8891,155.3792,151.7252,152.6774,152.6774,2660031
2020-06-05,152.559,154.8355,152.253,154.0254,154.0254,981642
2020-06-08,153.7896,158.4087,153.2898,157.4766,157.4766,1492675
2020-06-09,157.7653,159.1377,156.7992,158.5056,158.5056,1275632
2020-06-10,158.0882,158.1628,157.2607,158.0928,158.0928,1265227
2020-06-11,158.5171,161.4481,157.824,160.7386,160.7386,2168032
2020-06-12,160.779,163.4365,159.5293,162.8208,162.8208,1360667
2020-06-15,162.5506,166.0568,161.6072,165.953,165.953,1719792
2020-06-16,165.3809,166.6665,164.0531,165.86,165.86,865673
2020-06-17,166.3268,166.809,166.1305,166.2403,166.2403,1076042
2020-06-18,166.6186,169.5915,166.1928,168.4549,168.4549,860212
2020-06-19,168.6024,168.776,167.4428,167.4628,167.4628,1388740
2020-06-22,168.6117,168.7971,162.6267,164.3345,164.3345,1570375
2020-06-23,162.8279,163.5949,161.3872,163.0886,163.0886,1000862
2020-06-24,162.3585,165.2947,160.8825,164.2151,164.2151,1297583
2020-06-25,164.2852,166.6333,163.573,166.5218,166.5218,575295
2020-06-26,166.5327,168.0563,165.0959,167.9181,167.9181,949299
2020-06-29,168.4969,169.2074,167.0735,167.1677,167.1677,1592157
2020-06-30,168.2499,168.3625,166.1377,166.97,166.97,1194286
2020-07-01,166.6312,169.6856,166.4635,169.1753,169.1753,1491092
2020-07-02,168.737,169.4548,167.1396,168.9666,168.9666,613567
2020-07-03,169.873,170.6402,168.3135,170.089,170.089,981261
2020-07-06,169.4003,169.7942,168.4481,168.9121,168.9121,1281389
2020-07-07,168.5691,168.6213,167.094,168.0627,168.0627,1306096
2020-07-08,168.2536,171.21,167.4992,171.0686,171.0686,1640735
2020-07-09,170.1767,170.4039,167.3508,168.1169,168.1169,1398434
2020-07-10,168.4858,169.1469,166.7655,168.9144,168.9144,1611386
2020-07-13,169.8218,171.0247,167.3651,167.7985,167.7985,1216039
2020-07-14,167.2739,171.9477,167.1286,171.3401,171.3401,708363
2020-07-15,171.2606,171.5034,168.5238,169.6436,169.6436,1485797
2020-07-16,169.9059,172.1062,169.8322,171.3907,171.3907,1395307
2020-07-17,172.0414,172.4219,169.0046,170.5689,170.5689,1025613
2020-07-20,169.9281,174.9449,169.6294,174.6128,174.6128,1106101
2020-07-21,174.7867,176.8799,174.3392,174.588,174.588,746616
2020-07-22,174.2195,175.6707,172.8106,173.4745,173.4745,1673161
2020-07-23,173.8009,177.2507,172.4305,175.1915,175.1915,780322
2020-07-24,174.8477,175.6679,174.6193,175.3784,175.3784,734879
2020-07-27,175.0391,176.7955,173.5855,176.0354,176.0354,1113553
2020-07-28,176.3721,177.6199,176.2866,177.1416,177.1416,636560
2020-07-29,176.2567,182.9748,175.8435,180.5259,180.5259,1329591
2020-07-30,180.7535,180.8061,177.0349,177.5468,177.5468,1038163
2020-07-31,178.2792,178.8342,177.5138,177.5466,177.5466,1721005
2020-08-03,178.4984,179.4749,177.9676,179.1293,179.1293,878588
2020-08-04,178.478,182.5759,178.369,180.8903,180.8903,2487103
2020-08-05,180.715,183.7398,179.2183,182.6624,182.6624,933567
2020-08-06,183.1052,183.4564,181.0831,181.4171,181.4171,1016116
2020-08-07,180.6908,184.1334,178.4609,184.053,184.053,2276965
2020-08-10,183.5772,185.2787,182.7565,184.7245,184.7245,1573874
2020-08-11,184.5753,184.9763,182.1847,183.0214,183.0214,1626539
2020-08-12,182.6022,186.8592,181.2932,186.1995,186.1995,1277254
2020-08-13,187.2097,187.628,182.3718,184.3778,184.3778,893208
2020-08-14,184.6888,184.7974,184.2494,184.4554,184.4554,1564826
2020-08-17,184.5641,185.2545,183.89,185.2166,185.2166,1151394
2020-08-18,183.6215,187.4681,182.2928,186.9337,186.9337,2005761
2020-08-19,186.2764,190.532,184.3451,189.7313,189.7313,1272165
2020-08-20,189.048,190.2361,186.3524,186.4895,186.4895,744278
2020-08-21,186.0868,186.7178,185.1171,185.8562,185.8562,1020412
2020-08-24,185.9851,187.8598,184.8397,185.1194,185.1194,1636542
2020-08-25,186.2243,186.4543,185.096,185.7768,185.7768,1117151
2020-08-26,184.2565,184.9361,183.4368,184.6789,184.6789,776004
2020-08-27,185.4647,187.2622,185.4617,185.7442,185.7442,1541177
2020-08-28,185.283,188.1429,183.2341,188.0183,188.0183,345128
2020-08-31,188.163,190.4275,188.1296,188.2127,188.2127,1342412
2020-09-01,188.0713,189.3392,185.856,187.2183,187.2183,1054597
2020-09-02,187.7692,188.8561,186.6049,187.1982,187.1982,1174115
2020-09-03,187.2205,189.5168,185.5468,189.16,189.16,943734
2020-09-04,189.1149,190.9126,186.6052,187.9541,187.9541,734274
2020-09-07,186.8271,187.7855,185.2547,187.4025,187.4025,457897
2020-09-08,187.3001,189.1327,186.9171,188.0825,188.0825,2262364
2020-09-09,188.6787,191.9365,185.9191,189.6042,189.6042,742665
2020-09-10,190.0669,190.6355,188.813,189.7227,189.7227,1351076
2020-09-11,190.1383,191.1617,189.7896,190.5706,190.5706,931786
2020-09-14,191.3009,194.2531,190.2571,191.6208,191.6208,1013577
2020-09-15,191.7041,192.1978,190.0046,190.3243,190.3243,1085301
2020-09-16,190.6188,190.9995,187.7051,188.6691,188.6691,1264416
2020-09-17,187.7633,191.6194,186.6098,190.7168,190.7168,1947256
2020-09-18,190.9588,192.4183,188.6772,189.1898,189.1898,819295
2020-09-21,188.2039,192.8101,187.3696,191.473,191.473,1272794
2020-09-22,191.7898,193.4963,190.6529,191.98,191.98,744270
2020-09-23,192.0852,193.5525,187.945,189.6206,189.6206,964957
2020-09-24,189.1945,193.3483,189.0592,192.4066,192.4066,986400
2020-09-25,191.8723,193.5741,191.1125,192.8526,192.8526,407843
2020-09-28,192.7149,193.6884,189.5855,191.2826,191.2826,566917
2020-09-29,191.3452,194.5162,190.6499,192.7302,192.7302,878643
2020-09-30,192.926,194.5435,191.2418,194.3661,194.3661,1881260
2020-10-01,195.232,199.2605,194.9488,198.6059,198.6059,1103008
2020-10-02,197.7329,203.7444,196.0252,201.2544,201.2544,1769842
2020-10-05,201.539,202.9812,200.1603,202.3396,202.3396,1117002
2020-10-06,202.8794,206.4585,201.8124,202.3868,202.3868,1427248
2020-10-07,202.7726,204.0966,201.3045,203.0143,203.0143,631431
2020-10-08,202.8379,204.6828,202.1065,202.8495,202.8495,1322060
2020-10-09,202.1656,205.7554,201.2118,205.1665,205.1665,2299422
2020-10-12,205.5307,207.4169,204.3718,206.1264,206.1264,1802113
2020-10-13,206.1741,211.7802,205.3072,210.304,210.304,1434814
2020-10-14,211.3647,213.9343,204.7956,205.5129,205.5129,1350016
2020-10-15,205.9304,207.5823,203.1884,204.3207,204.3207,719020
2020-10-16,205.3469,206.5601,202.3037,204.1642,204.1642,1189856
2020-10-19,204.0191,206.7927,203.2178,205.0751,205.0751,2068421
2020-10-20,204.6644,205.1039,202.934,203.1281,203.1281,1486515
2020-10-21,203.4889,204.3232,202.1541,203.0265,203.0265,1482088
2020-10-22,201.9579,203.7737,201.212,202.7096,202.7096,1459739
2020-10-23,202.215,203.9317,199.9626,201.7751,201.7751,1069431
2020-10-26,200.6111,205.3521,200.0128,203.2051,203.2051,310142
2020-10-27,203.2689,203.2724,201.56,202.1822,202.1822,1369799
2020-10-28,202.1142,205.0871,201.5258,205.051,205.051,1398105
2020-10-29,206.432,207.6983,204.8895,205.1564,205.1564,1148761
2020-10-30,203.964,205.9717,201.7918,204.5267,204.5267,936475
2020-11-02,204.1782,205.5794,202.9614,205.0591,205.0591,1051468
2020-11-03,204.6958,207.6612,203.8631,207.4677,207.4677,1729832
2020-11-04,206.8865,212.1372,206.5331,210.1845,210.1845,1457459
2020-11-05,209.5247,213.9092,208.0468,211.8071,211.8071,2325477
2020-11-06,211.2431,213.9463,210.7493,211.8357,211.8357,575531
2020-11-09,211.5717,211.8839,209.1478,209.6923,209.6923,1155170
2020-11-10,210.4238,212.2725,208.879,209.5291,209.5291,1293939
2020-11-11,209.0464,214.4672,208.2335,211.2854,211.2854,666070
2020-11-12,211.1273,214.5997,210.831,213.625,213.625,838624
2020-11-13,212.8925,214.58,211.0768,211.6426,211.6426,1470836
2020-11-16,210.7644,215.0173,209.5495,213.9924,213.9924,1259128
2020-11-17,213.9739,214.8822,211.413,212.9016,212.9016,701241
2020-11-18,212.7709,215.1312,212.7059,214.988,214.988,664509
2020-11-19,214.2041,214.9945,211.3092,211.3734,211.3734,1221738
2020-11-20,211.2079,213.931,210.7978,213.7886,213.7886,999587
2020-11-23,214.6582,218.2715,210.5378,211.6079,211.6079,1363429
2020-11-24,210.6367,212.8289,208.7109,211.2514,211.2514,988739
2020-11-25,211.6207,213.8379,210.5166,212.0585,212.0585,752228
2020-11-26,211.609,212.8529,208.7368,209.4892,209.4892,1121826
2020-11-27,208.9181,210.031,208.1544,209.6467,209.6467,704316
2020-11-30,210.098,210.1757,207.342,208.1502,208.1502,2435946
2020-12-01,208.4149,209.7991,204.949,205.6597,205.6597,783094
2020-12-02,206.2375,209.4117,205.7875,208.5379,208.5379,1371935
2020-12-03,208.9809,209.3277,207.7129,208.6682,208.6682,1134218
2020-12-04,208.7783,210.84,207.4206,209.8808,209.8808,641312
2020-12-07,210.2091,212.8219,209.747,212.5442,212.5442,2164131
2020-12-08,212.5126,213.1155,210.1347,211.2181,211.2181,1358340
2020-12-09,211.1805,211.6635,210.0268,211.4636,211.4636,958480
2020-12-10,209.178,209.6386,207.9451,208.7227,208.7227,1398126
2020-12-11,209.4052,210.0128,205.6999,205.978,205.978,630959
2020-12-14,205.8778,212.3193,205.0924,211.2085,211.2085,1190829
2020-12-15,210.415,210.7621,209.0895,209.9845,209.9845,1177417
2020-12-16,210.0256,210.7276,207.2401,208.8736,208.8736,1517745
2020-12-17,209.1026,210.7004,207.7073,208.6233,208.6233,853780
2020-12-18,209.5202,210.0568,203.2023,206.2953,206.2953,1152288
2020-12-21,206.957,210.5494,205.7401,209.4673,209.4673,1422853
2020-12-22,210.2487,210.5887,207.0426,207.0502,207.0502,539661
2020-12-23,207.035,210.8348,205.9518,209.1368,209.1368,2209878
2020-12-24,208.9258,213.9222,208.448,212.4928,212.4928,780200
2020-12-28,212.5683,213.5484,209.4925,210.4789,210.4789,1299786
2020-12-29,211.3778,212.5886,210.0648,210.0942,210.0942,1380961
2020-12-30,209.9713,210.1976,206.5926,208.3658,208.3658,1793339
2020-12-31,210.1075,211.2256,208.4077,208.4833,208.4833,945498
2021-01-04,207.1182,209.3197,206.9165,207.4813,207.4813,839441
2021-01-05,207.988,209.2054,204.8724,206.3425,206.3425,1471858
2021-01-06,207.661,208.6287,205.4191,206.8295,206.8295,1627857
2021-01-07,207.0955,207.2826,206.5731,206.7972,206.7972,2343332
2021-01-08,205.064,205.3369,203.2855,204.0486,204.0486,1060720
2021-01-11,202.8756,206.2516,202.7926,205.1715,205.1715,883839
2021-01-12,203.6182,205.4377,201.7865,204.1239,204.1239,1119031
2021-01-13,205.9864,206.2563,201.2457,201.8401,201.8401,1727309
2021-01-14,200.5899,205.3872,200.2715,204.7269,204.7269,1622173
2021-01-15,205.8315,209.4711,205.4088,208.3996,208.3996,1312952
2021-01-18,208.496,210.8829,208.3783,210.7573,210.7573,831874
2021-01-19,211.7684,212.302,208.5824,209.1065,209.1065,1339550
2021-01-20,210.5409,211.2987,210.0853,210.5879,210.5879,1381573
2021-01-21,210.777,211.5369,208.9154,210.3965,210.3965,1387189
2021-01-22,210.7675,212.0892,209.6526,211.6351,211.6351,460097
2021-01-25,213.1502,217.0162,210.8441,216.8742,216.8742,785194
2021-01-26,217.0284,217.6542,214.4056,216.4855,216.4855,592651
2021-01-27,216.7911,217.8902,209.3436,209.7217,209.7217,730905
